"id","isin","cash_flow_date","cash_flow_amount","record_date","principal_amount","interest_amount","tds_amount","remaining_principal","state","created_at","updated_at"
c0bfdfd6-9e76-4795-8557-f2792cc0e0cf,INE996U07206,2025-07-26,"961.64",2025-07-11,"0","961.64","96","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cda51339-4bd2-4081-ad35-72d468316dd8,INE996U07206,2025-08-26,"993.7",2025-08-11,"0","993.7","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"93cc6f1f-c05e-4e4d-921e-33469de671a9",INE996U07206,2025-09-26,"993.7",2025-09-11,"0","993.7","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0c5837d5-89ad-476c-af83-37869babb1ac",INE996U07206,2025-10-26,"961.64",2025-10-11,"0","961.64","96","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ec25a59f-63bb-4386-bad3-47a2c9f19042,INE996U07206,2025-11-26,"993.7",2025-11-11,"0","993.7","99","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"08ff02ba-edc0-436f-bb62-18e276778c70",INE996U07206,2025-12-26,"961.64",2025-12-11,"0","961.64","96","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7c405b7b-262e-4ee8-b2fb-6c523b42280b",INE996U07206,2026-01-27,"101025.75",2026-01-12,"100000","1025.75","103","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"65055ce2-9905-4015-8508-ce764403f177",INE0B7Y07092,2024-10-23,"98.63",2024-10-08,"0","98.63","9.8630137","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"231ea934-3039-4244-8fb4-e1b444bcd542",INE0B7Y07092,2024-11-23,"101.918",2024-11-08,"0","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a50274b0-a252-4d43-a5dd-0037ba2cf771,INE0B7Y07092,2024-12-23,"98.63",2024-12-08,"0","98.63","9.8630137","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3f4a5e2a-b75f-46d8-b363-eca32a4fd8ad",INE0B7Y07092,2025-01-23,"101.918",2025-01-08,"0","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"55a4efe6-57be-454a-8f60-b19d03837e17",INE0B7Y07092,2025-02-23,"101.918",2025-02-08,"0","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4a87b9d2-9682-463b-8653-99bc0e1343c8",INE0B7Y07092,2025-03-23,"92.055",2025-03-08,"0","92.055","9.20547945","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cecc13c7-913d-4e72-a8cd-c86a31cb6607,INE0B7Y07092,2025-04-23,"101.918",2025-04-08,"0","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"43365c0f-30db-4464-b899-a9b3cc91dcfb",INE0B7Y07092,2025-05-23,"98.63",2025-05-08,"0","98.63","9.8630137","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"27e46dc0-4043-423c-8a80-a282067daef8",INE0B7Y07092,2025-06-23,"101.918",2025-06-08,"0","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"88b873f1-15d7-4cc9-8e2a-996c42e18a1f",INE0B7Y07092,2025-07-23,"98.63",2025-07-08,"0","98.63","9.8630137","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"10ae670a-8493-429f-8533-21b292e7e36b",INE0B7Y07092,2025-08-23,"101.918",2025-08-08,"0","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
eb5ba09a-b6db-45d6-88c8-ddfb20e64147,INE0B7Y07092,2025-09-23,"101.918",2025-09-08,"0","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b713d811-898e-4fb5-9417-55f89da7d330,INE0B7Y07092,2025-10-23,"98.63",2025-10-08,"0","98.63","9.8630137","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6604bfe2-7e9e-4047-ac18-4e40a30b80f2",INE0B7Y07092,2025-11-23,"10101.918",2025-11-08,"10000","101.918","10.19178082","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8396877c-3280-4dbe-8c4c-738cf148464f",INE0B7Y07118,2024-10-13,"98.63",2024-09-28,"0","98.63","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"37b40f41-9c40-4ca3-bc08-d5c5a071d529",INE0B7Y07118,2024-11-13,"101.92",2024-10-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d45aea4f-b00f-4330-a3cf-b770a4f12b4b,INE0B7Y07118,2024-12-13,"98.63",2024-11-28,"0","98.63","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e94f2b6d-3be9-4ac8-a1bb-31e625516449,INE0B7Y07118,2025-01-13,"101.92",2024-12-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
bb125c05-7578-483b-828d-cfe83cb236b6,INE0B7Y07118,2025-02-13,"101.92",2025-01-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"24b5d588-d2ce-4608-9e03-23f8ef36fda5",INE0B7Y07118,2025-03-13,"92.05",2025-02-26,"0","92.05","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"24c2224c-0859-43d1-b9ff-f1c4c2078b04",INE0B7Y07118,2025-04-13,"101.92",2025-03-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"89ae0917-e7a4-4331-85a9-2e94ee202278",INE0B7Y07118,2025-05-13,"98.63",2025-04-28,"0","98.63","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f8053ccb-30c5-4bf1-904e-4ac1b655e329,INE0B7Y07118,2025-06-13,"101.92",2025-05-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"42c393f8-7ec3-44a5-b7c2-5499c602e3a7",INE0B7Y07118,2025-07-13,"98.63",2025-06-28,"0","98.63","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4ff33227-78bd-4f8b-ac16-08ffe6fc1132",INE0B7Y07118,2025-08-13,"101.92",2025-07-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dc6c2fbc-ffe0-48f3-8ec1-c8b475f2fd49,INE0B7Y07118,2025-09-13,"101.92",2025-08-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"31c1f92e-8520-466d-934d-103766c84740",INE0B7Y07118,2025-10-13,"98.63",2025-09-28,"0","98.63","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8191d6bf-c59a-4165-b1d1-446eb2c07c89",INE0B7Y07118,2025-11-13,"101.92",2025-10-29,"0","101.92","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"9e2d694d-0945-4c2e-b72b-211c5a3e8339",INE0B7Y07118,2025-12-13,"10098.63",2025-11-28,"10000","98.63","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4ca252dd-54a3-4bce-a5f0-ee833ba50bf1",INE06E507082,2023-04-17,"95.29",2023-04-02,"0","95.29","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"49fdd6ad-aa0a-4a9c-8ba5-f69edb4e48b9",INE06E507082,2023-05-17,"92.21",2023-05-02,"0","92.21","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a80a7291-4046-4246-a859-24482daf773b,INE06E507082,2023-06-17,"95.29",2023-06-02,"0","95.29","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d7cfaa0d-beb4-4d09-9057-1c517984de41,INE06E507082,2023-07-17,"92.21",2023-07-02,"0","92.21","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"929c1cf5-a280-499b-8bdc-3134acdaa1f4",INE06E507082,2023-08-17,"95.29",2023-08-02,"0","95.29","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"99dbd80a-a91a-4f1e-a762-ceb6a70f6d01",INE06E507082,2023-09-17,"95.29",2023-09-02,"0","95.29","10","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3934b2fe-b6df-4823-a3ef-d1e37cfa8671",INE06E507082,2023-10-17,"647.77",2023-10-02,"555.56","92.21","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e4076b85-c12c-421d-8497-83029b80b643,INE06E507082,2023-11-17,"645.55",2023-11-02,"555.56","89.99","9","9444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4edb942e-4b2b-4314-b195-72d53c1ed52a",INE06E507082,2023-12-17,"637.52",2023-12-02,"555.56","81.97","8","8888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"53207a36-e76f-4510-a977-033735983408",INE06E507082,2024-01-17,"634.96",2024-01-02,"555.56","79.41","8","8333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d2e6d4e4-f267-44d0-aff2-44fe66189b2c,INE06E507082,2024-02-17,"629.67",2024-02-02,"555.56","74.11","7","7777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"475fcb05-4dc4-43a7-9fac-b9fd57bc3e21",INE06E507082,2024-03-17,"622.4",2024-03-02,"555.56","66.85","7","7222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dc1b5bee-47b1-472f-9970-51e3a525ccc1,INE06E507082,2024-04-17,"622.09",2024-04-02,"555.56","66.53","7","6666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c30b647c-8197-4d78-941b-923cfce86a23,INE06E507082,2024-05-17,"614.57",2024-05-02,"555.56","59.02","6","6111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"12c7bc94-1b45-48d3-9220-163162daf806",INE06E507082,2024-06-17,"611",2024-06-02,"555.56","55.44","6","5555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"32d62bb2-65ff-4338-850d-46776ebdd1ab",INE06E507082,2024-07-17,"603.84",2024-07-02,"555.56","48.29","5","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"990e3767-0b6b-4285-a850-a645201727bb",INE06E507082,2024-08-17,"599.91",2024-08-02,"555.56","44.35","4","4444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"77deef6d-a64c-4420-9cfe-4d90f6eccbb5",INE06E507082,2024-09-17,"594.36",2024-09-02,"555.56","38.81","4","3888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"388ba348-6922-43fc-a9aa-cdf3d31e1a24",INE06E507082,2024-10-17,"587.75",2024-10-02,"555.56","32.19","3","3333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"46528b90-e18b-4ad1-afe1-295abcdff4d5",INE06E507082,2024-11-17,"583.28",2024-11-02,"555.56","27.72","3","2777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"88173d3e-6e92-46d1-bad1-3178eed24ed9",INE06E507082,2024-12-17,"577.02",2024-12-02,"555.56","21.46","2","2222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"17e4e202-3d71-4dde-8cfc-db087c98f390",INE06E507082,2025-01-17,"572.19",2025-01-02,"555.56","16.63","2","1666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
da50abf2-84be-44c0-88dd-c12a2f0a7e98,INE06E507082,2025-02-17,"566.64",2025-02-02,"555.56","11.09","1","1111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
add27ca3-e77f-446e-8f7f-8ae4da8b0975,INE06E507082,2025-03-17,"560.56",2025-03-02,"555.56","5.01","1","555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fce1dbf0-a9e7-4d7e-bc4b-454a0c05990d,INE06E507116,2023-06-30,"90.41",2023-06-15,"0","90.41","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"2e6cb21d-7698-46fa-8d74-d2066e637335",INE06E507116,2023-07-31,"93.42",2023-07-16,"0","93.42","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"195d5917-ce13-4348-a6b1-0df0e1cb505a",INE06E507116,2023-08-31,"93.42",2023-08-16,"0","93.42","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3f1ea63f-e217-4051-8a57-694b6212cd3e",INE06E507116,2023-09-30,"90.41",2023-09-15,"0","90.41","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"56a3d2a3-55bf-4473-973e-7581500d25f9",INE06E507116,2023-10-31,"93.42",2023-10-16,"0","93.42","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3c29617e-6bd9-4673-9d69-684d551af00f",INE06E507116,2023-11-30,"90.41",2023-11-15,"0","90.41","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"84f8a829-bcdb-49eb-99f2-2609a8f03c3a",INE06E507116,2023-12-31,"648.98",2023-12-16,"555.56","93.42","9","10000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"69004c43-544a-4422-acf3-acf242c9e894",INE06E507116,2024-01-31,"643.79",2024-01-16,"555.56","88.23","9","9444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ecee2f02-4448-4bf0-bd4d-ba5c86a51c07,INE06E507116,2024-02-29,"633.24",2024-02-14,"555.56","77.69","8","8888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"8ad4fd20-40bd-4f5c-a1e8-51801120d1fb",INE06E507116,2024-03-31,"633.41",2024-03-16,"555.56","77.85","8","8333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
af26ca28-6652-4217-958b-f58c6266e271,INE06E507116,2024-04-30,"625.88",2024-04-15,"555.56","70.32","7","7777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"98c8b0d7-0619-45dc-9628-5daec91c8638",INE06E507116,2024-05-31,"623.03",2024-05-16,"555.56","67.47","7","7222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"200acc49-1e4d-4020-93ea-da9010200dd1",INE06E507116,2024-06-30,"615.83",2024-06-15,"555.56","60.27","6","6666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"47959502-67f7-4a4d-a170-35fb4893a9a6",INE06E507116,2024-07-31,"612.65",2024-07-16,"555.56","57.09","6","6111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c697094f-67e0-4511-9b51-c8cb5f19b5ba,INE06E507116,2024-08-31,"607.46",2024-08-16,"555.56","51.9","5","5555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1ff0ba82-42c2-4315-98dd-d91fe28f2551",INE06E507116,2024-09-30,"600.76",2024-09-15,"555.56","45.21","5","5000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a053b733-2bdc-4b43-8b8d-8b7b100b2c1a,INE06E507116,2024-10-31,"597.08",2024-10-16,"555.56","41.52","4","4444.44",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"46eabb20-c058-41b5-be37-98e9b1de608a",INE06E507116,2024-11-30,"590.72",2024-11-15,"555.56","35.16","4","3888.89",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3c3c7a37-72b6-4708-8f01-4cecf3b0ca48",INE06E507116,2024-12-31,"586.7",2024-12-16,"555.56","31.14","3","3333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"96ba8bbd-505a-4902-aa62-bb555ae5bf18",INE06E507116,2025-01-31,"581.51",2025-01-16,"555.56","25.95","3","2777.78",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"286dda22-ec5a-45d8-a45e-9d850c3d711d",INE06E507116,2025-02-28,"574.31",2025-02-13,"555.56","18.75","2","2222.22",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"80719a88-d684-4a19-8e42-067664c8e8ee",INE06E507116,2025-03-31,"571.13",2025-03-16,"555.56","15.57","2","1666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fbb2c4ae-4c68-4a48-8205-4ee1542516f5,INE06E507116,2025-04-30,"565.6",2025-04-15,"555.56","10.05","1","1111.11",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a6c3e7c4-a58d-49f8-ae46-f5bf81ff39cf,INE06E507116,2025-05-31,"560.75",2025-05-16,"555.56","5.19","1","555.56",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1d6e2126-7923-4c3f-ab89-32d092752195",INE076I07012,2023-06-06,"953",2023-05-22,"0","953","95","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"50b7ce4c-4d05-4ab6-8a25-1bb2382fc9b8",INE076I07012,2023-07-06,"922",2023-06-21,"0","922","92","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f141331e-8b36-4a65-8129-9295fc6fac9b,INE076I07012,2023-08-06,"953",2023-07-22,"0","953","95","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
c4f42e39-4848-4ca1-999d-7f05bb5c0ee3,INE076I07012,2023-09-06,"953",2023-08-22,"0","953","95","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ecd31d6e-afd3-4c98-9bc9-09c80dfabd1d,INE076I07012,2023-10-06,"922",2023-09-21,"0","922","92","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4ea8dfbe-9f8c-4973-a6e3-d5d8cc047fc6",INE076I07012,2023-11-06,"6509",2023-10-22,"5556","953","95","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f3f2fa12-628a-4693-ab35-505eaaad415f,INE076I07012,2023-12-06,"6427",2023-11-21,"5556","871","87","94444",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1c9a2902-0040-4d4e-ae9d-f698fdfab2cc",INE076I07012,2024-01-06,"6403",2023-12-22,"5556","847","85","88889",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
feccf6bf-7063-4f60-bce2-e08124b02616,INE076I07012,2024-02-06,"6350",2024-01-22,"5556","794","79","83333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a8956789-e56b-4f14-8f98-46583b3160c0,INE076I07012,2024-03-06,"6249",2024-02-20,"5556","693","69","77778",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"56e68549-eba8-43f5-8619-a17b3a113cac",INE076I07012,2024-04-06,"6244",2024-03-22,"5556","688","69","72222",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"826a5428-f446-42db-8201-4e051bf609c5",INE076I07012,2024-05-06,"6172",2024-04-21,"5556","616","62","66667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6202fec4-125f-4859-b067-bcd364acb74d",INE076I07012,2024-06-06,"6140",2024-05-22,"5556","584","58","61111",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
de73e95f-dd94-4ebc-8cdc-2af4a00b449f,INE076I07012,2024-07-06,"6070",2024-06-21,"5556","514","51","55556",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"7fc594bd-93b6-4cbc-80ed-69d733d892af",INE076I07012,2024-08-06,"6034",2024-07-22,"5556","478","48","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ce673f0c-d392-4e59-886b-d71a308d9cd5,INE076I07012,2024-09-06,"5981",2024-08-22,"5556","425","43","44444",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"1e424d90-4ed1-4c1e-8938-b00bbbedb2d4",INE076I07012,2024-10-06,"5916",2024-09-21,"5556","360","36","38889",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
a9cdb3e6-0fda-4bc8-ae46-f8fe32b1a6f4,INE076I07012,2024-11-06,"5874",2024-10-22,"5556","318","32","33333",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"16b137a8-9bfb-4657-977e-6d3446b9163f",INE076I07012,2024-12-06,"5813",2024-11-21,"5556","257","26","27778",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
bb445c7a-c38a-49f4-a16d-ba3f39517ed2,INE076I07012,2025-01-06,"5768",2024-12-22,"5556","212","21","22222",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"272e0163-2ee9-42b4-99d1-d052748ddb84",INE076I07012,2025-02-06,"5715",2025-01-22,"5556","159","16","16667",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0671e00e-9b2f-46e6-b242-9571cbd5f15e",INE076I07012,2025-03-06,"5652",2025-02-19,"5556","96","10","11111",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4f804cb3-8d53-484a-a3a9-a71ec38accee",INE076I07012,2025-04-06,"5609",2025-03-22,"5556","53","5","5556",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b14a1b0b-a4ae-41e4-b15e-8fab3f2eedae,INE08XP07159,2023-08-21,"847.84",2023-08-06,"0","847.84","85","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"2e649619-335a-4b5c-bd43-57522b89ef18",INE08XP07159,2023-09-21,"847.84",2023-09-06,"0","847.84","85","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"018fa63a-972e-4334-b788-d4746f762b3e",INE08XP07159,2023-10-21,"17487.16",2023-10-06,"16666.67","820.49","82","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4442cec3-32d9-434d-bd3c-7c2724edd1ce",INE08XP07159,2023-11-21,"706.53",2023-11-06,"0","706.53","71","83333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d3b13756-582e-4b3c-b31c-1e02d97f39e3,INE08XP07159,2023-12-21,"683.74",2023-12-06,"0","683.74","68","83333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"3a96ae43-b3d3-4de3-83ee-f74df70dc6b3",INE08XP07159,2024-01-21,"17373.2",2024-01-06,"16666.67","706.53","71","83333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"764bf37c-cf43-485a-8d16-58a0badab0d8",INE08XP07159,2024-02-21,"565.23",2024-02-06,"0","565.23","57","66666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ce3de350-389a-4421-944e-794762b71430,INE08XP07159,2024-03-21,"528.76",2024-03-06,"0","528.76","53","66666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
dbc8f883-5054-414c-ac7f-81accefcbd12,INE08XP07159,2024-04-21,"17231.89",2024-04-06,"16666.67","565.23","57","66666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"41a7a398-c1c2-4a72-8312-453ba2766835",INE08XP07159,2024-05-21,"410.25",2024-05-06,"0","410.25","41","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
cafa29b1-418c-4323-9684-3d35a6b57cf2,INE08XP07159,2024-06-21,"423.92",2024-06-06,"0","423.92","42","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"2376a36b-1ac7-407c-acd3-806b3f86b961",INE08XP07159,2024-07-21,"17076.91",2024-07-06,"16666.67","410.25","41","50000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"12fa51cc-a34c-47b9-b2c3-2eab63bd55ad",INE08XP07159,2024-08-21,"283.39",2024-08-06,"0","283.39","28","33333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"78ec25da-f400-4a7c-94bb-c2a4a6df9b1e",INE08XP07159,2024-09-21,"283.39",2024-09-06,"0","283.39","28","33333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"0cefeaea-bb29-459a-9a24-2da932bd16a6",INE08XP07159,2024-10-21,"16940.91",2024-10-06,"16666.67","274.25","27","33333.33",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
f87744fd-db37-4ca0-9559-c3c112667fb7,INE08XP07159,2024-11-21,"141.69",2024-11-06,"0","141.69","14","16666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"067f6b88-6571-4516-9d45-fdf6b3939ca3",INE08XP07159,2024-12-21,"137.12",2024-12-06,"0","137.12","14","16666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
d43b78be-3116-4d58-ad25-a08f63b50540,INE08XP07159,2025-01-21,"16808.36",2025-01-06,"16666.67","141.69","14","16666.67",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e4c984b6-7a57-4740-9387-799acc71962d,INE08XP07217,2024-07-03,"978.08",2024-06-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fbbb411c-ed30-48cf-b7ed-8860f74efe24,INE08XP07217,2024-08-03,"1010.69",2024-07-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"2d26cde5-db36-4c60-8ad6-9fba48df00a2",INE08XP07217,2024-09-03,"1010.69",2024-08-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"6f986ce2-e97b-4fbb-b7cc-6b252dd126d5",INE08XP07217,2024-10-03,"978.08",2024-09-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
eef9a956-c86a-42c7-821c-695e2912d8e1,INE08XP07217,2024-11-03,"1010.69",2024-10-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
b3359f91-2704-41f8-8abb-b23fd7a07666,INE08XP07217,2024-12-03,"978.08",2024-11-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"99623989-fa16-43b9-9237-90a42c053310",INE08XP07217,2025-01-03,"1010.69",2024-12-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"9d18785a-d06f-46e9-91f5-28d1bcf96198",INE08XP07217,2025-02-03,"1010.69",2025-01-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"4cca56aa-0d9e-498a-b7b9-56cb5347f3cc",INE08XP07217,2025-03-03,"912.88",2025-02-16,"0","912.88","91","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
"91ce4345-49fc-4101-a8e9-7da220e655d2",INE08XP07217,2025-04-03,"1010.69",2025-03-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
e14848de-c141-41e2-8fac-a126a295d6b8,INE08XP07217,2025-05-03,"978.08",2025-04-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
ebde62fe-d6ee-4b62-9553-50ac28e97e94,INE08XP07217,2025-06-03,"1010.69",2025-05-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
aeae667d-8db5-43a7-b97e-2478cf408426,INE08XP07217,2025-07-03,"978.08",2025-06-18,"0","978.08","98","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
fef96341-f22f-4ddb-b16c-a20936530a3c,INE08XP07217,2025-08-03,"1010.69",2025-07-19,"0","1010.69","101","100000",active,2025-02-17 16:02:45.285,2025-02-17 16:02:45.285
